Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A3217,Data Analytcis ,120,NA,$214.76 ,29,5,0.042,"$1,926 ",11/30/2024,Hyderabad,Mobile,Data Anaytics Training
A3218,Data Analytcis ,115,4857,$195.05 ,29,9,0.078,"$1,644 ",11/17/2024,Hyderabad,Desktop,Data Anaytics Training
A3219,Data analytics ,175,5915,$223.39 ,23,8,0.042,"$1,595 ",11/8/2024,Hyderabad,Tablet,Learn Data Analytics
A3220,Data Analytics ,100,3948,$230.56 ,30,6,NA,"$1,234 ",11/12/2024,Hyderabad,Tablet,Analytics For Data
A3221,Data Analytics ,114,5446,$207.62 ,11,8,NA,"$1,355 ",11/12/2024,Hyderabad,Mobile,Data Analitics Online
A3222,Data analytics ,109,5388,$205.68 ,22,6,0.055,"$1,339 ",19-11-2024,Hyderabad,Desktop,Data Anaytics Training
A3223,DataAnalytics,154,5138,$194.15 ,17,7,0.045,"$1,295 ",11/17/2024,Hyderabad,Mobile,Data Analytics Course
A3224,Data Analytcis ,199,3534,$238.67 ,24,5,0.025,"$1,776 ",11/21/2024,Hyderabad,Mobile,Data Anaytics Training
A3225,Data analytics ,98,4302,$183.40 ,16,9,0.092,"$1,765 ",11/19/2024,Hyderabad,Desktop,Data Analytics Course
A3226,Data Analytcis ,196,4367,$238.44 ,20,7,NA,"$1,931 ",27-11-2024,Hyderabad,Desktop,Data Analitics Online
A3227,DataAnalytics,81,3721,$222.89 ,17,4,0.046,"$1,690 ",11/15/2024,Hyderabad,Desktop,Data Analytics Course
A3228,DataAnalytics,150,4351,$203.70 ,26,8,NA,"$1,765 ",11/18/2024,Hyderabad,Desktop,Data Anaytics Training
A3229,Data analytics ,121,3122,$237.57 ,29,6,0.05,"$1,796 ",7/11/2024,Hyderabad,Mobile,Learn Data Analytics
A3230,Data Analytics ,124,3924,$188.66 ,24,6,0.041,"$1,472 ",11/4/2024,Hyderabad,Tablet,Data Anaytics Training
A3231,Data Analytcis ,108,4126,$219.33 ,22,3,0.028,"$1,275 ",11/29/2024,Hyderabad,Mobile,Data Analytics Course
A3232,Data Analytics ,192,3499,$237.83 ,20,10,0.043,NA,11/12/2024,Hyderabad,Tablet,Analytics For Data
A3233,Data analytics ,178,3708,$192.77 ,20,10,0.056,"$1,292 ",16-11-2024,Hyderabad,Tablet,Data Analitics Online
A3234,Data analytics ,191,3302,$207.75 ,18,9,0.047,NA,26-11-2024,Hyderabad,Mobile,Learn Data Analytics
A3235,Data analytics ,147,3131,$242.53 ,10,4,NA,"$1,231 ",11/18/2024,Hyderabad,Desktop,Data Analytics Course
A3236,Data analytics ,88,5145,$242.90 ,16,10,0.043,"$1,963 ",11/14/2024,Hyderabad,Tablet,Analytics For Data
A3237,Data Analytcis ,92,5241,$223.48 ,23,9,NA,"$1,050 ",11/18/2024,Hyderabad,Desktop,Data Analitics Online
A3238,Data Analytcis ,148,4149,$223.33 ,30,6,0.041,"$1,318 ",11/8/2024,Hyderabad,Tablet,Data Analytics Course
A3239,DataAnalytics,127,3791,$231.06 ,11,6,NA,"$1,351 ",3/11/2024,Hyderabad,Desktop,Online Data Analytic
A3240,Data Analytcis ,156,4375,$249.33 ,26,6,0.038,"$1,663 ",15-11-2024,Hyderabad,Tablet,Data Analytics Course
A3241,Data Analytics ,176,3753,$201.76 ,11,4,0.023,"$1,070 ",11/7/2024,Hyderabad,Mobile,Data Anaytics Training
A3242,Data analytics ,145,4275,$185.05 ,25,7,0.036,"$1,574 ",9/11/2024,Hyderabad,Desktop,Data Anaytics Training
A3243,Data Analytics ,136,4332,$234.52 ,19,6,0.043,"$1,162 ",11/18/2024,Hyderabad,Desktop,Learn Data Analytics
A3244,Data Analytics ,150,4001,$219.10 ,25,6,NA,"$1,365 ",11/9/2024,Hyderabad,Tablet,Online Data Analytic
A3245,Data Analytics ,145,4436,$190.63 ,13,10,0.069,"$1,502 ",11/21/2024,Hyderabad,Tablet,Data Analytics Course
A3246,DataAnalytics,165,5661,NA,28,6,0.036,"$1,848 ",11/2/2024,Hyderabad,Desktop,Data Analitics Online
A3247,Data Analytcis ,183,5746,$248.15 ,14,5,0.053,"$1,012 ",25-11-2024,Hyderabad,Tablet,Data Analytics Course
A3248,Data Analytics ,176,3906,$214.00 ,29,4,0.037,"$1,382 ",25-11-2024,Hyderabad,Tablet,Online Data Analytic
A3249,DataAnalytics,164,5127,$194.76 ,20,5,NA,NA,11/12/2024,Hyderabad,Tablet,Analytics For Data
A3250,DataAnalytics,NA,4093,$230.81 ,15,6,NA,"$1,713 ",2/11/2024,Hyderabad,Desktop,Data Analytics Course
A3251,Data Analytcis ,95,4933,$220.04 ,15,3,NA,"$1,366 ",11/4/2024,Hyderabad,Mobile,Data Anaytics Training
A3252,Data Analytcis ,83,5180,$209.62 ,30,4,NA,"$1,972 ",11/13/2024,Hyderabad,Desktop,Analytics For Data
A3253,Data Analytics ,91,4988,$217.34 ,10,10,0.11,"$1,508 ",29-11-2024,Hyderabad,Mobile,Learn Data Analytics
A3254,DataAnalytics,107,5510,$216.10 ,14,8,0.075,"$1,857 ",19-11-2024,Hyderabad,Mobile,Online Data Analytic
A3255,Data analytics ,83,3187,NA,25,10,0.034,"$1,571 ",11/7/2024,Hyderabad,Mobile,Learn Data Analytics
A3256,Data analytics ,166,3788,$238.56 ,18,8,0.048,"$1,657 ",6/11/2024,Hyderabad,Mobile,Learn Data Analytics
A3257,Data Analytcis ,182,4575,$233.74 ,24,10,NA,"$1,844 ",11/13/2024,Hyderabad,Mobile,Learn Data Analytics
A3258,DataAnalytics,188,4382,$249.50 ,12,9,0.049,"$1,746 ",13-11-2024,Hyderabad,Desktop,Analytics For Data
A3259,Data Analytics ,107,4605,$230.74 ,17,7,NA,"$1,590 ",11/18/2024,Hyderabad,Tablet,Online Data Analytic
A3260,Data Analytics ,169,4857,$194.79 ,18,7,0.041,"$1,391 ",11/22/2024,Hyderabad,Mobile,Data Analitics Online
A3261,Data analytics ,165,3150,$190.30 ,18,3,0.018,"$1,129 ",11/18/2024,Hyderabad,Desktop,Data Anaytics Training
A3262,Data Analytics ,137,4630,$201.14 ,10,4,0.029,"$1,680 ",27-11-2024,Hyderabad,Tablet,Learn Data Analytics
A3263,Data Analytics ,135,3712,$207.14 ,14,3,0.048,"$1,788 ",11/21/2024,Hyderabad,Tablet,Data Anaytics Training
A3264,Data Analytcis ,130,5739,NA,23,8,0.062,NA,30-11-2024,Hyderabad,Mobile,Data Analitics Online
A3265,Data analytics ,193,NA,$230.95 ,26,8,0.041,"$1,055 ",11/11/2024,Hyderabad,Desktop,Data Analitics Online
A3266,Data Analytcis ,122,4556,$243.84 ,26,4,0.052,"$1,164 ",11/24/2024,Hyderabad,Mobile,Online Data Analytic
A3267,DataAnalytics,167,5824,$204.18 ,NA,NA,NA,"$1,452 ",11/9/2024,Hyderabad,Mobile,Data Analytics Course
A3268,Data analytics ,145,5765,$240.62 ,18,6,0.041,"$1,056 ",19-11-2024,Hyderabad,Desktop,Data Anaytics Training
A3269,DataAnalytics,80,5653,$228.06 ,19,8,0.1,"$1,795 ",11/13/2024,Hyderabad,Tablet,Analytics For Data
A3270,Data analytics ,NA,4379,$238.75 ,24,8,NA,NA,11/10/2024,Hyderabad,Mobile,Data Anaytics Training
A3271,Data analytics ,141,5612,$224.45 ,19,5,NA,"$1,150 ",16-11-2024,Hyderabad,Mobile,Online Data Analytic
A3272,Data Analytics ,180,3102,$198.37 ,19,3,NA,NA,11/29/2024,Hyderabad,Mobile,Online Data Analytic
A3273,Data Analytcis ,196,5812,$246.88 ,22,9,0.046,"$1,715 ",11/14/2024,Hyderabad,Mobile,Online Data Analytic
A3274,Data Analytics ,168,4904,$219.00 ,22,5,0.03,"$1,541 ",15-11-2024,Hyderabad,Tablet,Online Data Analytic
A3275,DataAnalytics,NA,4562,$183.58 ,17,9,NA,"$1,668 ",30-11-2024,Hyderabad,Desktop,Data Analytics Course
A3276,Data analytics ,178,4708,$237.77 ,14,10,NA,"$1,449 ",21-11-2024,Hyderabad,Mobile,Learn Data Analytics
A3277,Data analytics ,93,3945,$189.53 ,27,3,0.032,"$1,560 ",11/18/2024,Hyderabad,Tablet,Learn Data Analytics
A3278,Data Analytics ,138,5863,$201.19 ,30,10,0.072,"$1,898 ",11/18/2024,Hyderabad,Desktop,Analytics For Data
A3279,Data Analytics ,143,4470,$214.42 ,14,8,0.056,"$1,353 ",11/22/2024,Hyderabad,Mobile,Data Analytics Course
A3280,Data analytics ,NA,5800,NA,22,9,NA,"$1,369 ",11/14/2024,Hyderabad,Tablet,Data Analytics Course
A3281,Data Analytics ,147,4041,$229.19 ,16,10,0.055,"$1,558 ",27-11-2024,Hyderabad,Desktop,Analytics For Data
A3282,Data Analytics ,101,3449,$188.39 ,16,10,0.099,"$1,318 ",11/8/2024,Hyderabad,Desktop,Online Data Analytic
A3283,Data Analytics ,195,4195,$231.87 ,13,10,0.034,"$1,834 ",11/25/2024,Hyderabad,Desktop,Learn Data Analytics
A3284,Data analytics ,142,5365,$237.95 ,17,10,0.07,"$1,548 ",11/27/2024,Hyderabad,Tablet,Data Analitics Online
A3285,DataAnalytics,139,3854,$234.73 ,10,3,0.022,"$1,802 ",11/18/2024,Hyderabad,Tablet,Learn Data Analytics
A3286,DataAnalytics,84,5597,$244.39 ,22,10,NA,"$1,685 ",11/3/2024,Hyderabad,Tablet,Data Anaytics Training
A3287,Data Analytics ,103,5488,$237.06 ,21,7,0.049,"$1,874 ",11/22/2024,Hyderabad,Tablet,Analytics For Data
A3288,Data Analytcis ,108,3676,$203.45 ,29,8,0.074,"$1,369 ",1/11/2024,Hyderabad,Mobile,Data Analitics Online
A3289,Data analytics ,171,4307,$220.89 ,NA,8,0.038,"$1,187 ",11/1/2024,Hyderabad,Tablet,Data Analitics Online
A3290,Data analytics ,80,4204,$226.79 ,14,3,0.037,"$1,434 ",21-11-2024,Hyderabad,Tablet,Data Analytics Course
A3291,Data Analytics ,169,3589,$237.83 ,15,3,0.018,"$1,754 ",11/21/2024,Hyderabad,Mobile,Analytics For Data
A3292,Data Analytics ,NA,3048,$189.48 ,22,7,NA,"$1,740 ",11/18/2024,Hyderabad,Mobile,Analytics For Data
A3293,Data analytics ,92,4631,$233.30 ,19,10,0.109,"$1,521 ",27-11-2024,Hyderabad,Mobile,Learn Data Analytics
A3294,DataAnalytics,189,5624,$248.03 ,23,7,0.037,NA,11/10/2024,Hyderabad,Tablet,Analytics For Data
A3295,Data Analytics ,124,5931,$214.41 ,21,3,NA,"$1,906 ",11/5/2024,Hyderabad,Tablet,Online Data Analytic
A3296,DataAnalytics,138,5891,$247.47 ,14,7,0.051,"$1,138 ",11/14/2024,Hyderabad,Desktop,Online Data Analytic
A3297,Data Analytics ,186,5774,$236.22 ,15,6,0.032,"$1,288 ",12/11/2024,Hyderabad,Mobile,Learn Data Analytics
A3298,Data analytics ,100,4869,$234.37 ,21,7,0.07,"$1,890 ",1/11/2024,Hyderabad,Tablet,Data Analitics Online
A3299,DataAnalytics,151,5403,$180.74 ,22,3,0.046,"$1,610 ",11/29/2024,Hyderabad,Tablet,Data Analitics Online
A3300,Data Analytcis ,176,4577,$207.98 ,23,NA,NA,"$1,396 ",11/29/2024,Hyderabad,Tablet,Data Anaytics Training
A3301,Data Analytcis ,NA,3978,$230.19 ,23,9,NA,"$1,792 ",19-11-2024,Hyderabad,Desktop,Analytics For Data
A3302,Data Analytcis ,141,4483,$240.23 ,25,4,0.028,"$1,516 ",14-11-2024,Hyderabad,Tablet,Analytics For Data
A3303,Data Analytics ,117,5754,$228.80 ,NA,3,0.026,NA,14-11-2024,Hyderabad,Mobile,Data Analitics Online
A3304,Data analytics ,131,5528,$182.38 ,27,6,0.046,"$1,168 ",11/3/2024,Hyderabad,Desktop,Analytics For Data
A3305,Data Analytics ,173,3639,$225.73 ,10,4,0.023,"$1,804 ",27-11-2024,Hyderabad,Tablet,Data Analitics Online
A3306,Data analytics ,195,4067,$220.61 ,20,8,0.041,"$1,767 ",8/11/2024,Hyderabad,Desktop,Data Analytics Course
A3307,DataAnalytics,126,3931,$212.16 ,20,9,0.058,"$1,537 ",9/11/2024,Hyderabad,Desktop,Learn Data Analytics
A3308,DataAnalytics,119,3602,$191.83 ,26,3,NA,"$1,052 ",11/10/2024,Hyderabad,Tablet,Analytics For Data
A3309,Data Analytcis ,141,5663,$237.57 ,16,3,0.045,"$1,269 ",11/18/2024,Hyderabad,Tablet,Data Analytics Course
A3310,Data Analytcis ,182,4021,NA,24,7,0.038,"$1,444 ",30-11-2024,Hyderabad,Tablet,Online Data Analytic
A3311,Data Analytcis ,192,4551,$223.93 ,22,10,0.052,"$1,231 ",19-11-2024,Hyderabad,Desktop,Data Anaytics Training
A3312,DataAnalytics,NA,5123,$231.93 ,18,9,NA,"$1,031 ",11/18/2024,Hyderabad,Desktop,Analytics For Data
A3313,Data Analytcis ,160,3816,$207.93 ,27,9,0.056,"$1,884 ",11/3/2024,Hyderabad,Mobile,Analytics For Data
A3314,Data Analytics ,140,3154,$212.73 ,21,4,0.029,"$1,024 ",11/14/2024,Hyderabad,Tablet,Learn Data Analytics
A3315,Data Analytics ,134,3700,$226.57 ,28,7,0.056,"$1,836 ",11/4/2024,Hyderabad,Tablet,Data Analitics Online
A3316,Data analytics ,92,3963,$219.39 ,22,10,NA,"$1,834 ",26-11-2024,Hyderabad,Mobile,Online Data Analytic
A3317,Data Analytics ,163,3978,$232.70 ,25,9,0.046,"$1,380 ",11/8/2024,Hyderabad,Desktop,Data Analitics Online
A3318,Data Analytcis ,155,5105,$239.11 ,20,5,0.032,"$1,009 ",11/5/2024,Hyderabad,Mobile,Analytics For Data
A3319,DataAnalytics,194,3559,$205.78 ,15,9,0.046,"$1,765 ",3/11/2024,Hyderabad,Desktop,Online Data Analytic
A3320,Data analytics ,165,3005,$239.14 ,23,6,0.036,"$1,989 ",11/27/2024,Hyderabad,Tablet,Learn Data Analytics
A3321,Data Analytics ,135,4740,$235.55 ,24,4,0.03,"$1,715 ",11/7/2024,Hyderabad,Desktop,Analytics For Data
A3322,DataAnalytics,87,4379,$209.25 ,29,10,NA,"$1,348 ",11/5/2024,Hyderabad,Desktop,Learn Data Analytics
A3323,Data Analytics ,164,4151,$219.97 ,30,9,0.055,NA,25-11-2024,Hyderabad,Desktop,Online Data Analytic
A3324,Data Analytcis ,NA,3185,$217.33 ,21,3,NA,NA,15-11-2024,Hyderabad,Mobile,Data Anaytics Training
A3325,Data analytics ,84,5652,$191.93 ,30,8,0.095,"$1,729 ",11/13/2024,Hyderabad,Mobile,Data Analitics Online
A3326,Data Analytics ,158,4819,$185.34 ,17,9,NA,"$1,066 ",24-11-2024,Hyderabad,Mobile,Data Anaytics Training
A3327,Data Analytics ,90,4472,$237.16 ,28,10,0.059,"$1,629 ",13-11-2024,Hyderabad,Mobile,Learn Data Analytics
A3328,DataAnalytics,197,3186,$194.44 ,19,6,0.03,"$1,857 ",11/14/2024,Hyderabad,Tablet,Data Analytics Course
A3329,Data Analytcis ,133,4241,$197.26 ,25,9,0.068,"$1,325 ",11/26/2024,Hyderabad,Tablet,Data Anaytics Training
A3330,Data Analytcis ,149,5035,$234.52 ,28,5,0.034,"$1,304 ",11/4/2024,Hyderabad,Desktop,Online Data Analytic
A3331,Data Analytcis ,197,5686,$239.76 ,27,9,0.056,"$1,462 ",11/17/2024,Hyderabad,Desktop,Data Analitics Online
A3332,Data Analytics ,157,4062,$223.72 ,24,8,0.051,NA,11/25/2024,Hyderabad,Tablet,Data Analitics Online
A3333,Data Analytics ,102,3113,$202.77 ,22,7,0.069,"$1,997 ",11/6/2024,Hyderabad,Desktop,Online Data Analytic
A3334,Data Analytics ,175,3958,$193.52 ,23,8,0.046,"$1,064 ",11/4/2024,Hyderabad,Mobile,Data Analytics Course
A3335,Data Analytcis ,101,3317,NA,23,4,0.04,"$1,716 ",11/10/2024,Hyderabad,Desktop,Data Analytics Course
A3336,Data Analytics ,127,4226,$184.46 ,10,9,0.071,"$1,427 ",11/8/2024,Hyderabad,Desktop,Data Analytics Course
A3337,DataAnalytics,148,3469,$212.07 ,14,9,NA,"$1,898 ",30-11-2024,Hyderabad,Tablet,Data Analitics Online
A3338,Data analytics ,181,3859,$246.36 ,22,9,0.056,"$1,769 ",1/11/2024,Hyderabad,Mobile,Online Data Analytic
A3339,Data analytics ,140,3389,$183.33 ,28,6,0.043,"$1,385 ",11/8/2024,Hyderabad,Mobile,Online Data Analytic
A3340,Data Analytcis ,146,5075,NA,13,9,0.056,"$1,353 ",11/26/2024,Hyderabad,Tablet,Analytics For Data
A3341,Data Analytics ,148,3269,$191.73 ,18,9,0.061,"$1,396 ",10/11/2024,Hyderabad,Mobile,Learn Data Analytics
A3342,DataAnalytics,101,4814,$191.43 ,17,7,0.069,"$1,112 ",20-11-2024,Hyderabad,Desktop,Learn Data Analytics
A3343,Data Analytcis ,179,5145,$223.04 ,29,9,0.05,"$1,002 ",11/8/2024,Hyderabad,Mobile,Data Anaytics Training
A3344,Data Analytcis ,151,4107,$183.81 ,21,10,0.066,"$1,872 ",11/11/2024,Hyderabad,Desktop,Data Analytics Course
A3345,Data Analytcis ,195,3221,$185.08 ,19,10,0.042,"$1,905 ",11/26/2024,Hyderabad,Tablet,Data Analytics Course
A3346,Data analytics ,169,4846,$230.53 ,15,8,NA,"$1,103 ",4/11/2024,Hyderabad,Mobile,Data Anaytics Training
A3347,Data Analytics ,161,3160,$229.71 ,17,3,0.019,"$1,817 ",11/1/2024,Hyderabad,Mobile,Data Anaytics Training
A3348,Data analytics ,156,5095,$214.32 ,30,9,NA,"$1,444 ",27-11-2024,Hyderabad,Mobile,Data Analitics Online
A3349,Data analytics ,148,3957,NA,20,10,0.068,"$1,288 ",10/11/2024,Hyderabad,Tablet,Data Analitics Online
A3350,Data Analytcis ,126,4920,$182.36 ,27,5,0.04,"$1,933 ",4/11/2024,Hyderabad,Tablet,Data Analitics Online
A3351,DataAnalytics,189,3588,$191.74 ,22,9,NA,"$1,893 ",25-11-2024,Hyderabad,Desktop,Data Analytics Course
A3352,Data Analytics ,119,4927,$223.35 ,16,3,NA,"$1,377 ",14-11-2024,Hyderabad,Mobile,Data Anaytics Training
A3353,DataAnalytics,NA,NA,$200.54 ,30,5,0.032,NA,11/1/2024,Hyderabad,Desktop,Analytics For Data
A3354,Data Analytcis ,127,5742,$233.98 ,13,4,0.031,"$1,743 ",11/12/2024,Hyderabad,Tablet,Data Analytics Course
A3355,Data analytics ,106,4474,$181.48 ,17,10,0.094,"$1,189 ",11/20/2024,Hyderabad,Tablet,Analytics For Data
A3356,Data Analytcis ,119,4322,$183.00 ,24,5,NA,"$1,108 ",11/6/2024,Hyderabad,Mobile,Data Analitics Online
A3357,Data Analytcis ,81,4144,$180.01 ,18,3,0.037,"$1,648 ",11/20/2024,Hyderabad,Mobile,Data Analitics Online
A3358,DataAnalytics,152,5007,$208.84 ,19,10,0.066,"$1,628 ",11/24/2024,Hyderabad,Mobile,Online Data Analytic
A3359,DataAnalytics,153,5388,$219.93 ,16,4,0.026,"$1,602 ",11/11/2024,Hyderabad,Tablet,Data Analytics Course
A3360,Data Analytics ,120,4229,$244.13 ,20,9,0.075,"$1,380 ",11/12/2024,Hyderabad,Desktop,Data Analytics Course
A3361,Data analytics ,167,5140,$228.32 ,28,9,0.051,"$1,056 ",8/11/2024,Hyderabad,Mobile,Data Analitics Online
A3362,Data Analytcis ,116,5001,$186.67 ,17,5,0.043,"$1,340 ",11/7/2024,Hyderabad,Desktop,Analytics For Data
A3363,Data analytics ,93,3802,$215.52 ,22,7,0.034,"$1,513 ",11/23/2024,Hyderabad,Mobile,Online Data Analytic
A3364,DataAnalytics,159,5584,$249.46 ,18,8,0.05,"$1,176 ",11/9/2024,Hyderabad,Desktop,Analytics For Data
A3365,Data analytics ,146,5105,$224.77 ,12,7,0.038,"$1,440 ",11/5/2024,Hyderabad,Mobile,Analytics For Data
A3366,Data Analytcis ,136,5714,$190.30 ,19,8,0.059,"$1,694 ",11/30/2024,Hyderabad,Desktop,Data Anaytics Training
A3367,DataAnalytics,159,5025,$208.68 ,16,4,0.051,"$1,779 ",11/21/2024,Hyderabad,Mobile,Online Data Analytic
A3368,Data analytics ,83,3781,$220.82 ,11,4,0.048,"$1,866 ",15-11-2024,Hyderabad,Mobile,Data Anaytics Training
A3369,DataAnalytics,136,3318,$215.86 ,20,8,0.032,"$1,712 ",11/21/2024,Hyderabad,Tablet,Data Analitics Online
A3370,Data Analytcis ,136,3939,$213.66 ,16,6,0.044,"$1,708 ",21-11-2024,Hyderabad,Tablet,Online Data Analytic
A3371,Data Analytics ,166,3546,$221.99 ,10,3,0.018,"$1,796 ",11/12/2024,Hyderabad,Desktop,Learn Data Analytics
A3372,Data analytics ,192,5845,$247.56 ,28,3,NA,"$1,542 ",19-11-2024,Hyderabad,Desktop,Analytics For Data
A3373,DataAnalytics,NA,3580,$223.48 ,21,6,NA,"$1,555 ",11/27/2024,Hyderabad,Tablet,Data Analytics Course
A3374,Data Analytcis ,108,4019,$199.85 ,25,8,0.059,"$1,657 ",2/11/2024,Hyderabad,Tablet,Learn Data Analytics
A3375,Data Analytcis ,175,3345,$185.48 ,23,9,0.051,"$1,193 ",20-11-2024,Hyderabad,Desktop,Data Analitics Online
A3376,DataAnalytics,80,4413,$245.40 ,10,5,0.062,"$1,650 ",11/3/2024,Hyderabad,Mobile,Data Analytics Course
A3377,Data Analytics ,192,4969,$234.27 ,30,5,0.026,"$1,627 ",17-11-2024,Hyderabad,Tablet,Data Analytics Course
A3378,DataAnalytics,85,5083,$181.19 ,13,3,0.05,"$1,048 ",11/11/2024,Hyderabad,Mobile,Data Analytics Course
A3379,Data analytics ,91,4176,$216.63 ,20,8,0.088,"$1,502 ",9/11/2024,Hyderabad,Mobile,Data Analytics Course
A3380,DataAnalytics,94,5389,$220.53 ,11,10,0.106,"$1,670 ",27-11-2024,Hyderabad,Mobile,Data Anaytics Training
A3381,Data Analytcis ,119,4653,$224.68 ,NA,4,NA,"$1,773 ",14-11-2024,Hyderabad,Tablet,Learn Data Analytics
A3382,Data analytics ,198,3926,$195.25 ,25,7,0.035,"$1,060 ",11/12/2024,Hyderabad,Desktop,Data Analitics Online
A3383,Data Analytcis ,87,4154,$232.88 ,13,3,0.034,"$1,099 ",11/10/2024,Hyderabad,Desktop,Online Data Analytic
A3384,Data Analytcis ,101,3286,$196.59 ,12,9,0.089,"$1,034 ",11/2/2024,Hyderabad,Tablet,Analytics For Data
A3385,Data Analytics ,142,4593,$230.69 ,20,5,0.035,"$1,537 ",11/22/2024,Hyderabad,Mobile,Data Analytics Course
A3386,Data analytics ,111,5689,$195.94 ,12,4,NA,"$1,377 ",11/14/2024,Hyderabad,Desktop,Analytics For Data
A3387,Data Analytics ,152,5040,$238.61 ,30,9,0.04,"$1,795 ",15-11-2024,Hyderabad,Desktop,Data Analytics Course
A3388,Data Analytcis ,89,3623,$218.35 ,22,6,0.067,"$1,311 ",11/1/2024,Hyderabad,Mobile,Learn Data Analytics
A3389,Data analytics ,115,3999,$216.67 ,16,6,0.031,"$1,777 ",11/5/2024,Hyderabad,Mobile,Data Analytics Course
A3390,Data Analytcis ,131,4320,$223.08 ,30,7,0.058,NA,11/4/2024,Hyderabad,Mobile,Analytics For Data
A3391,DataAnalytics,153,4027,$182.11 ,10,5,0.033,"$1,332 ",11/28/2024,Hyderabad,Tablet,Learn Data Analytics
A3392,Data Analytics ,108,NA,$208.90 ,10,NA,NA,"$1,313 ",11/29/2024,Hyderabad,Desktop,Learn Data Analytics
A3393,Data Analytcis ,172,5712,$204.06 ,28,7,0.034,"$1,407 ",21-11-2024,Hyderabad,Tablet,Analytics For Data
A3394,Data Analytics ,118,5514,$237.88 ,27,9,0.076,"$1,401 ",27-11-2024,Hyderabad,Mobile,Analytics For Data
A3395,Data Analytcis ,90,3776,$186.92 ,19,4,0.04,"$1,053 ",15-11-2024,Hyderabad,Tablet,Learn Data Analytics
A3396,Data Analytcis ,97,3370,$236.35 ,20,7,0.072,NA,11/4/2024,Hyderabad,Mobile,Data Analytics Course
A3397,Data analytics ,149,3814,$213.11 ,13,7,0.047,"$1,057 ",11/6/2024,Hyderabad,Mobile,Analytics For Data
A3398,Data Analytcis ,137,5434,$182.57 ,10,7,0.051,"$1,852 ",11/29/2024,Hyderabad,Desktop,Online Data Analytic
A3399,Data Analytcis ,172,4079,$183.05 ,20,8,0.047,"$1,988 ",11/28/2024,Hyderabad,Desktop,Data Analytics Course
A3400,DataAnalytics,116,4252,$180.05 ,18,8,0.069,"$1,568 ",17-11-2024,Hyderabad,Desktop,Online Data Analytic
A3401,Data Analytics ,187,4793,$186.41 ,30,9,NA,"$1,120 ",11/3/2024,Hyderabad,Desktop,Data Analytics Course
A3402,DataAnalytics,126,4140,$193.49 ,19,NA,NA,"$1,340 ",19-11-2024,Hyderabad,Tablet,Data Analytics Course
A3403,DataAnalytics,123,5844,$201.70 ,12,6,NA,"$1,636 ",10/11/2024,Hyderabad,Desktop,Data Analitics Online
A3404,Data analytics ,132,5845,$249.74 ,19,NA,0.05,"$1,067 ",3/11/2024,Hyderabad,Mobile,Analytics For Data
A3405,Data analytics ,118,3371,$191.98 ,10,6,NA,"$1,458 ",13-11-2024,Hyderabad,Mobile,Learn Data Analytics
A3406,Data Analytics ,92,4853,$189.19 ,23,9,NA,"$1,189 ",18-11-2024,Hyderabad,Desktop,Online Data Analytic
A3407,Data analytics ,100,5781,$202.96 ,30,7,0.07,"$1,132 ",11/18/2024,Hyderabad,Desktop,Data Anaytics Training
A3408,Data Analytcis ,100,5435,$205.99 ,13,6,0.031,"$1,607 ",11/27/2024,Hyderabad,Tablet,Analytics For Data
A3409,Data Analytcis ,89,3915,$207.63 ,10,7,NA,"$1,454 ",11/2/2024,Hyderabad,Desktop,Data Analytics Course
A3410,DataAnalytics,147,4231,$186.73 ,20,5,NA,"$1,271 ",11/15/2024,Hyderabad,Desktop,Learn Data Analytics
A3411,Data Analytics ,153,3225,$240.34 ,20,8,0.052,"$1,313 ",11/28/2024,Hyderabad,Tablet,Data Analitics Online
A3412,Data Analytcis ,164,3996,$202.56 ,19,10,0.061,"$1,880 ",29-11-2024,Hyderabad,Desktop,Data Analitics Online
A3413,Data Analytics ,124,5949,$218.12 ,11,10,NA,"$1,019 ",6/11/2024,Hyderabad,Mobile,Online Data Analytic
A3414,Data analytics ,189,5740,$231.73 ,28,5,NA,"$1,306 ",11/3/2024,Hyderabad,Tablet,Online Data Analytic
A3415,Data Analytics ,142,5354,$247.32 ,17,4,0.048,"$1,828 ",11/1/2024,Hyderabad,Desktop,Online Data Analytic
A3416,Data analytics ,127,4587,$199.63 ,17,5,0.043,"$1,319 ",27-11-2024,Hyderabad,Tablet,Data Analytics Course
A3417,Data analytics ,174,3957,$181.56 ,12,3,NA,"$1,385 ",11/2/2024,Hyderabad,Desktop,Data Anaytics Training
A3418,Data analytics ,183,5971,$207.43 ,10,7,0.038,"$1,325 ",11/25/2024,Hyderabad,Tablet,Online Data Analytic
A3419,Data analytics ,190,3455,$213.11 ,18,7,0.037,"$1,730 ",11/13/2024,Hyderabad,Desktop,Data Anaytics Training
A3420,Data analytics ,116,5748,$188.91 ,11,7,NA,"$1,368 ",11/14/2024,Hyderabad,Desktop,Data Analitics Online
A3421,Data Analytics ,199,4387,$206.92 ,20,9,0.038,"$1,054 ",24-11-2024,Hyderabad,Mobile,Data Anaytics Training
A3422,Data analytics ,181,4103,NA,24,8,0.044,"$1,103 ",11/25/2024,Hyderabad,Mobile,Data Analitics Online
